date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:52:24	35786/35786	---M--	200	added ('OK')	image/png	etag:%22789e42385414476b%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/iPad-Pro-Mockup-transparent-modif-fixed-1.png?fit=1000%2C764&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/iPad-Pro-Mockup-transparent-modif-fixed-17b43.png	(from https://click.proclaimers.agency/)
05:52:25	317749/317749	---M--	200	added ('OK')	image/gif	etag:%22ed6a086dd811ece3%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/ezgif-5-25931842e1-1.gif?fit=400%2C491&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/ezgif-5-25931842e1-124dc.gif	(from https://click.proclaimers.agency/)
05:52:26	17888/17888	---M--	200	added ('OK')	image/png	etag:%22a1f29c739bf62a7d%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Untitled.png?fit=1000%2C288&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Untitled9eed.png	(from https://click.proclaimers.agency/)
05:52:27	76849/76849	---M--	200	added ('OK')	image/png	etag:%22781af698c564925d%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/CDB05072_480x480-1.png?fit=480%2C321&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/CDB05072_480x480-1af60.png	(from https://click.proclaimers.agency/)
05:52:28	76863/76863	---M--	200	added ('OK')	image/png	etag:%227a3e10ecba3475f7%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/CDB05055_480x480-1.png?fit=480%2C320&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/CDB05055_480x480-10755.png	(from https://click.proclaimers.agency/)
05:52:28	86467/86467	---M--	200	added ('OK')	image/png	etag:%220f29629316d4480a%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/DSC00229-3_480x480-1.png?fit=480%2C320&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/DSC00229-3_480x480-10755.png	(from https://click.proclaimers.agency/)
05:52:28	99911/99911	---M--	200	added ('OK')	image/png	etag:%225c61660e74cde72d%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/pf-s73-eve-set-14-mockup-clear-v.png?fit=1000%2C525&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/pf-s73-eve-set-14-mockup-clear-v061e.png	(from https://click.proclaimers.agency/)
05:52:29	87069/87069	---M--	200	added ('OK')	image/png	etag:%226851d335b9fd66de%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify2product-iphone.png?fit=535%2C1024&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify2product-iphone3903.png	(from https://click.proclaimers.agency/)
05:52:29	83599/83599	---M--	200	added ('OK')	image/png	etag:%22c4ebd76f4e2ede80%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify1product-iphone.png?fit=535%2C1024&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify1product-iphone3903.png	(from https://click.proclaimers.agency/)
05:52:29	51766/51766	---M--	200	added ('OK')	image/jpeg	etag:%228883bff1e198074d%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Hf068c089d744421c8a52029ac558f7f8F-1-1.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Hf068c089d744421c8a52029ac558f7f8F-1-115e2.jpg	(from https://click.proclaimers.agency/)
05:52:30	49036/49036	---M--	200	added ('OK')	image/jpeg	etag:%22d877cdb632efe94a%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/6_5d1a9d06-5de8-4f8c-9f79-4cbdd6259306_800x.jpg?fit=800%2C800&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/6_5d1a9d06-5de8-4f8c-9f79-4cbdd6259306_800x230b.jpg	(from https://click.proclaimers.agency/)
05:52:34	119128/119128	---M--	200	added ('OK')	image/png	etag:%22f309849cdc77b9c4%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/3-iphone-hexxa-socialmediamockup.png?fit=1000%2C723&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/3-iphone-hexxa-socialmediamockup4126.png	(from https://click.proclaimers.agency/)
05:52:36	100055/100055	---M--	200	added ('OK')	image/png	etag:%22643c602102b5d05f%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/hexxa-website-mockups-clean.png?fit=1000%2C527&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/hexxa-website-mockups-clean829d.png	(from https://click.proclaimers.agency/)
05:52:38	83135/83135	---M--	200	added ('OK')	image/png	etag:%225e2035a78a839c70%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify4product-iphone.png?fit=535%2C1024&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify4product-iphone3903.png	(from https://click.proclaimers.agency/)
05:52:38	2567/2567	---M--	200	added ('OK')	image/png	etag:%22b09ab1380555d3a9%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/social-ads-icons.png?fit=370%2C111&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/social-ads-icons84d4.png	(from https://click.proclaimers.agency/)
05:52:38	81837/81837	---M--	200	added ('OK')	image/png	etag:%227f092806f540a32e%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify3product-iphone.png?fit=535%2C1024&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/Shopify3product-iphone3903.png	(from https://click.proclaimers.agency/)
05:52:42	127700/127700	---M--	200	added ('OK')	image/png	etag:%2286d0b5ac38443260%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/facebook-ads-dashboard-ipad.png?fit=1000%2C752&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/facebook-ads-dashboard-ipad3b53.png	(from https://click.proclaimers.agency/)
05:52:42	3659482/3659482	---M--	200	added ('OK')	image/gif	etag:%22ffd2bf3a0b059b1c%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/hexa-iphone-animation.gif?fit=446%2C822&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/hexa-iphone-animation0681.gif	(from https://click.proclaimers.agency/)
05:52:42	13285/13285	---M--	200	added ('OK')	image/png	etag:%22b34fdc05ac5f3632%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/tube-budgets-new-black.png?fit=1000%2C443&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/tube-budgets-new-blackaac5.png	(from https://click.proclaimers.agency/)
05:52:43	19661/19661	---M--	200	added ('OK')	image/png	etag:%2265e5c6362903f0ae%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/tube-budgets-mobile-black.png?fit=912%2C1027&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/tube-budgets-mobile-black364d.png	(from https://click.proclaimers.agency/)
05:52:43	39216/39216	---M--	200	added ('OK')	image/png	etag:%222464664b4761a480%22	https://i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/roas-dashboard.png?fit=919%2C287&ssl=1	C:/My%20Web%20Sites/SIMOOOOOOOOO/i0.wp.com/click.proclaimers.agency/wp-content/uploads/2022/12/roas-dashboardbc66.png	(from https://click.proclaimers.agency/)
05:52:45	10101/10101	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Mar%202023%2011:20:16%20GMT	https://click.proclaimers.agency/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://click.proclaimers.agency/)
05:52:46	22756/22756	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Dec%202022%2012:02:32%20GMT	https://click.proclaimers.agency/wp-content/plugins/sina-extension-for-elementor/assets/css/sina-widgets.min.css?ver=3.4.4	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/sina-extension-for-elementor/assets/css/sina-widgets.minedb1.css	(from https://click.proclaimers.agency/)
05:52:48	19157/19157	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Dec%202022%2016:04:20%20GMT	https://click.proclaimers.agency/wp-content/plugins/fluentformpro/public/libs/intl-tel-input/css/intlTelInput.min.css?ver=16.0.0	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/fluentformpro/public/libs/intl-tel-input/css/intlTelInput.min85e8.css	(from https://click.proclaimers.agency/)
05:52:49	17222/17222	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Jan%202018%2020:08:48%20GMT	https://click.proclaimers.agency/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?ver=4.1.4	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.mineda1.css	(from https://click.proclaimers.agency/)
05:52:50	41725/41725	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2011:50:42%20GMT	https://click.proclaimers.agency/wp-content/plugins/ays-popup-box/public/css/ays-pb-public.css?ver=3.4.7	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/ays-popup-box/public/css/ays-pb-publica7da.css	(from https://click.proclaimers.agency/)
05:52:51	89684/89684	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2019%20Sep%202022%2014:16:24%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/SIMOOOOOOOOO/c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery.min.js	(from https://click.proclaimers.agency/)
05:52:52	11224/11224	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2009:06:06%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/SIMOOOOOOOOO/c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery-migrate.min.js	(from https://click.proclaimers.agency/)
05:52:53	2882/2882	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Mar%202023%2011:50:42%20GMT	https://click.proclaimers.agency/wp-content/plugins/ays-popup-box/public/js/ays-pb-public.js?ver=3.4.7	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/ays-popup-box/public/js/ays-pb-publica7da.js	(from https://click.proclaimers.agency/)
05:52:53	1710/1710	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:51:34%20GMT	https://click.proclaimers.agency/wp-content/plugins/pixelyoursite-pro/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/pixelyoursite-pro/dist/scripts/js.cookie-2.1.3.min4c71.js	(from https://click.proclaimers.agency/)
05:52:54	1317/1317	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:51:34%20GMT	https://click.proclaimers.agency/wp-content/plugins/pixelyoursite-pro/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=6.1.1	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/pixelyoursite-pro/dist/scripts/jquery.bind-first-0.2.3.min6a4d.js	(from https://click.proclaimers.agency/)
05:52:55	175803/175803	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:51:54%20GMT	https://click.proclaimers.agency/wp-content/plugins/pixelyoursite-pro/dist/scripts/public.js?ver=9.3.7	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/pixelyoursite-pro/dist/scripts/public79e1.js	(from https://click.proclaimers.agency/)
05:52:55	27435/27435	---M-Z	200	added ('OK')	application/javascript	etag:%226378960a-6b2b%22	https://u.heatmap.it/log.js	C:/My%20Web%20Sites/SIMOOOOOOOOO/u.heatmap.it/log.js	(from https://click.proclaimers.agency/)
05:52:56	109540/109540	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2021%20Mar%202023%2012:52:56%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/SIMOOOOOOOOO/connect.facebook.net/en_US/fbevents.js	(from https://click.proclaimers.agency/)
05:52:58	186265/186265	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2026%20Dec%202022%2013:45:32%20GMT	https://click.proclaimers.agency/wp-content/plugins/official-facebook-pixel/js/openbridge_plugin.js	C:/My%20Web%20Sites/SIMOOOOOOOOO/click.proclaimers.agency/wp-content/plugins/official-facebook-pixel/js/openbridge_plugin.js	(from https://click.proclaimers.agency/)
05:52:58	380218/380218	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd3a-5f56000677900%22	https://cdn.buttonizer.io/embed.js	C:/My%20Web%20Sites/SIMOOOOOOOOO/cdn.buttonizer.io/embed.js	(from https://click.proclaimers.agency/)
